wavenumber / cm-1,Absorbance
3563.927,0.0006296385
3563.806,0.0006285767
3563.686,0.0006417833
3563.565,0.0006692598
3563.444,0.000708785
3563.324,0.0007558484
3563.203,0.0008040123
3563.083,0.0008462722
3562.962,0.0008772476
3562.842,0.0008951101
3562.721,0.0009015182
3562.601,0.0009011862
3562.48,0.0008987292
3562.36,0.0008980983
3562.239,0.0009001569
3562.119,0.0009043737
3561.998,0.0009090554
3561.877,0.0009131394
3561.757,0.0009170907
3561.636,0.0009227686
3561.516,0.0009319996
3561.396,0.0009461785
3561.275,0.0009649736
3561.154,0.000987157
3561.034,0.001010637
3560.913,0.001033055
3560.793,0.001052618
3560.672,0.001067564
3560.552,0.001076234
3560.431,0.001076865
3560.311,0.001068461
3560.19,0.001051223
3560.07,0.001027741
3559.949,0.001002367
3559.829,0.0009808472
3559.708,0.0009680951
3559.587,0.0009661691
3559.467,0.000973973
3559.346,0.0009870905
3559.226,0.0009994778
3559.105,0.00100519
3558.985,0.001000541
3558.864,0.0009844338
3558.744,0.0009578008
3558.623,0.0009230674
3558.503,0.0008826262
3558.382,0.0008383378
3558.262,0.0007914978
3558.141,0.0007439659
3558.021,0.0006975012
3557.9,0.0006544594
3557.78,0.0006168967
3557.659,0.0005856744
3557.539,0.0005607247
3557.418,0.0005411508
3557.297,0.0005270847
3557.177,0.0005199191
3557.056,0.0005234024
3556.936,0.0005419138
3556.815,0.0005790387
3556.695,0.0006350472
3556.574,0.0007046365
3556.454,0.0007788177
3556.333,0.0008450106
3556.213,0.0008918563
3556.092,0.0009127078
3555.972,0.0009073288
3555.851,0.0008824934
3555.73,0.0008496252
3555.61,0.0008222038
3555.49,0.0008106182
3555.369,0.0008200128
3555.249,0.0008485297
3555.128,0.0008886025
3555.007,0.0009294428
3554.887,0.0009593947
3554.766,0.0009700876
3554.646,0.0009583985
3554.525,0.0009265207
3554.405,0.000881265
3554.284,0.0008314658
3554.164,0.0007861535
3554.043,0.0007513344
3553.923,0.0007292958
3553.802,0.0007195381
3553.682,0.0007194385
3553.561,0.0007272048
3553.44,0.0007418085
3553.32,0.0007643456
3553.199,0.0007962447
3553.079,0.000837707
3552.958,0.0008862452
3552.838,0.0009364491
3552.717,0.0009812457
3552.597,0.001013991
3552.476,0.001030132
3552.356,0.00102877
3552.235,0.001011899
3552.115,0.000983205
3551.994,0.0009458131
3551.874,0.000901319
3551.753,0.0008501896
3551.633,0.0007929252
3551.512,0.0007323492
3551.392,0.0006747353
3551.271,0.0006278135
3551.15,0.0006000079
3551.03,0.0005967562
3550.909,0.000618224
3550.789,0.0006594702
3550.668,0.0007107763
3550.548,0.000762686
3550.427,0.0008067011
3550.307,0.000838039
3550.186,0.0008554019
3550.066,0.0008597842
3549.945,0.0008530447
3549.825,0.000836545
3549.704,0.0008123776
3549.583,0.0007836308
3549.463,0.0007553837
3549.343,0.0007343075
3549.222,0.0007273376
3549.102,0.0007377925
3548.981,0.0007645115
3548.86,0.0008008587
3548.74,0.000836545
3548.619,0.000860415
3548.499,0.0008650962
3548.378,0.0008482973
3548.258,0.0008148673
3548.137,0.0007726437
3548.017,0.0007311212
3547.896,0.0006977003
3547.776,0.000676295
3547.655,0.000667169
3547.535,0.0006686624
3547.414,0.0006785517
3547.293,0.0006950122
3547.173,0.000716352
3547.052,0.0007409788
3546.932,0.0007666026
3546.812,0.0007906015
3546.691,0.0008105186
3546.57,0.0008255235
3546.45,0.0008363458
3546.329,0.0008452098
3546.209,0.0008542731
3546.088,0.0008642994
3545.968,0.0008740935
3545.847,0.0008799037
3545.727,0.0008777788
3545.606,0.0008652954
3545.486,0.0008426203
3545.365,0.0008130415
3545.245,0.0007820043
3545.124,0.0007549854
3545.003,0.000735801
3544.883,0.0007252467
3544.762,0.0007213967
3544.642,0.0007206002
3544.521,0.0007192394
3544.401,0.0007143939
3544.28,0.0007039064
3544.16,0.0006874788
3544.039,0.0006655098
3543.919,0.0006396928
3543.798,0.0006127491
3543.678,0.0005885941
3543.557,0.0005720714
3543.437,0.0005671279
3543.316,0.0005762518
3543.196,0.0005993774
3543.075,0.0006331226
3542.955,0.0006720473
3542.834,0.0007104112
3542.713,0.0007438
3542.593,0.0007698223
3542.472,0.0007888754
3542.352,0.0008023525
3542.231,0.0008116805
3542.111,0.0008167595
3541.99,0.0008159296
3541.87,0.0008066015
3541.749,0.0007864854
3541.629,0.0007545207
3541.508,0.0007122698
3541.388,0.0006631869
3541.267,0.0006128487
3541.146,0.0005673601
3541.026,0.0005332552
3540.906,0.0005169003
3540.785,0.0005232696
3540.664,0.0005548856
3540.544,0.0006112228
3540.423,0.0006873128
3540.303,0.0007751996
3540.182,0.0008633366
3540.062,0.000940633
3539.941,0.0009983819
3539.821,0.001031992
3539.7,0.001041823
3539.58,0.001032656
3539.459,0.001010637
3539.339,0.0009818766
3539.218,0.0009505617
3539.098,0.0009191826
3538.977,0.0008892334
3538.856,0.0008619422
3538.736,0.0008400308
3538.615,0.0008258554
3538.495,0.0008218386
3538.374,0.0008280465
3538.254,0.0008417572
3538.133,0.0008584894
3538.013,0.0008727323
3537.892,0.0008800697
3537.772,0.0008783432
3537.651,0.000867885
3537.531,0.0008500236
3537.41,0.0008264198
3537.29,0.0007979707
3537.169,0.000764246
3537.049,0.0007244169
3536.928,0.0006785185
3536.807,0.0006284107
3536.687,0.0005779106
3536.566,0.0005318618
3536.446,0.00049494
3536.325,0.0004708911
3536.205,0.0004617031
3536.084,0.0004678395
3535.964,0.0004888364
3535.843,0.0005234355
3535.723,0.0005697157
3535.602,0.0006245284
3535.482,0.0006834632
3535.361,0.0007411447
3535.241,0.000791199
3535.12,0.0008290092
3535,0.0008520487
3534.879,0.0008602822
3534.759,0.0008556343
3534.638,0.0008405952
3534.517,0.0008171247
3534.397,0.0007857884
3534.276,0.0007460237
3534.156,0.0006986296
3534.035,0.0006459644
3533.915,0.0005930401
3533.794,0.0005476201
3533.674,0.0005174642
3533.553,0.0005085738
3533.433,0.0005234024
3533.312,0.0005599285
3533.192,0.00061255
3533.071,0.0006734411
3532.95,0.0007354359
3532.83,0.0007917965
3532.709,0.0008383378
3532.589,0.0008732967
3532.469,0.0008956082
3532.348,0.0009058678
3532.227,0.0009053366
3532.107,0.000896571
3531.986,0.0008826594
3531.866,0.0008669554
3531.745,0.0008535095
3531.625,0.000845409
3531.504,0.0008454754
3531.384,0.0008556343
3531.263,0.0008765504
3531.143,0.0009085241
3531.022,0.0009497647
3530.902,0.0009967213
3530.781,0.001043085
3530.66,0.001080286
3530.54,0.001099718
3530.419,0.001093872
3530.299,0.001059526
3530.178,0.000998083
3530.058,0.000916825
3529.937,0.0008255567
3529.817,0.0007347389
3529.696,0.0006534971
3529.576,0.0005868025
3529.455,0.0005363404
3529.335,0.0005005129
3529.214,0.0004766295
3529.094,0.0004622006
3528.973,0.000455202
3528.853,0.0004539416
3528.732,0.0004574906
3528.612,0.0004641908
3528.491,0.0004731135
3528.37,0.0004840266
3528.25,0.0004974611
3528.129,0.0005146777
3528.009,0.0005361745
3527.888,0.0005611892
3527.768,0.0005866034
3527.647,0.0006079047
3527.527,0.0006204803
3527.406,0.0006217744
3527.286,0.0006120523
3527.165,0.0005956945
3527.045,0.0005780765
3526.924,0.0005646728
3526.803,0.0005582696
3526.683,0.0005584023
3526.563,0.0005621513
3526.442,0.0005667298
3526.322,0.000570711
3526.201,0.0005758204
3526.08,0.0005862716
3525.96,0.0006062789
3525.839,0.0006386973
3525.719,0.0006823349
3525.598,0.0007332786
3525.478,0.0007852241
3525.357,0.0008325945
3525.237,0.0008721347
3525.116,0.0009028463
3524.996,0.0009250265
3524.875,0.0009392716
3524.755,0.0009443521
3524.634,0.0009373788
3524.513,0.0009150652
3524.393,0.0008760524
3524.272,0.0008222702
3524.152,0.0007593999
3524.031,0.000696572
3523.911,0.0006428784
3523.79,0.0006056817
3523.67,0.0005886937
3523.549,0.0005915471
3523.429,0.0006100615
3523.308,0.0006383655
3523.188,0.0006697575
3523.067,0.0006980654
3522.947,0.0007178787
3522.826,0.0007251803
3522.706,0.0007176464
3522.585,0.0006953108
3522.465,0.0006604326
3522.344,0.0006183899
3522.223,0.0005757873
3522.103,0.0005396911
3521.982,0.0005156397
3521.862,0.0005067161
3521.741,0.0005133176
3521.621,0.0005328902
3521.5,0.0005618859
3521.38,0.0005970217
3521.259,0.0006349809
3521.139,0.0006731424
3521.018,0.0007093161
3520.898,0.0007408792
3520.777,0.000764943
3520.656,0.0007793488
3520.536,0.0007827345
3520.416,0.0007756643
3520.295,0.0007605617
3520.175,0.0007414102
3520.054,0.0007225584
3519.933,0.000707192
3519.813,0.000697103
3519.692,0.0006913616
3519.572,0.0006874456
3519.451,0.0006806424
3519.331,0.0006662731
3519.21,0.0006396596
3519.09,0.000598382
3518.969,0.0005433404
3518.849,0.0004793495
3518.728,0.0004146716
3518.608,0.0003594543
3518.487,0.0003241387
3518.366,0.000315418
3518.246,0.0003350149
3518.125,0.0003785225
3518.005,0.0004368932
3517.885,0.0004994182
3517.764,0.0005566108
3517.643,0.0006030272
3517.523,0.0006385646
3517.402,0.0006666049
3517.282,0.0006919921
3517.161,0.0007182106
3517.041,0.0007457914
3516.92,0.000772179
3516.8,0.0007941534
3516.679,0.0008085269
3516.559,0.0008143694
3516.438,0.0008132075
3516.318,0.0008074315
3516.197,0.0007991658
3516.076,0.0007880456
3515.956,0.0007720131
3515.835,0.0007487122
3515.715,0.000716352
3515.594,0.000676826
3515.474,0.0006355118
3515.353,0.0005994106
3515.233,0.000575555
3515.112,0.0005682227
3514.992,0.000576484
3514.871,0.0005944669
3514.751,0.0006140432
3514.63,0.0006266189
3514.51,0.0006262871
3514.389,0.0006124837
3514.269,0.0005895232
3514.148,0.0005648718
3514.028,0.0005468238
3513.907,0.000541184
3513.786,0.0005499755
3513.666,0.0005689858
3513.545,0.0005909498
3513.425,0.0006065443
3513.304,0.0006086015
3513.184,0.0005945
3513.063,0.0005673601
3512.943,0.0005352788
3512.822,0.0005097349
3512.702,0.0005005461
3512.581,0.0005132181
3512.461,0.0005469897
3512.34,0.0005947655
3512.219,0.0006453007
3512.099,0.0006861181
3511.979,0.0007086191
3511.858,0.0007090837
3511.738,0.0006900341
3511.617,0.0006575455
3511.496,0.0006208785
3511.376,0.0005884282
3511.255,0.0005659335
3511.135,0.0005571748
3511.014,0.0005623172
3510.894,0.000579835
3510.773,0.0006062457
3510.653,0.0006365736
3510.532,0.000665908
3510.412,0.0006888726
3510.291,0.0007022802
3510.171,0.0007060304
3510.05,0.0007035413
3509.929,0.000700654
3509.809,0.0007034086
3509.688,0.0007154891
3509.568,0.0007354359
3509.447,0.0007567113
3509.327,0.0007688598
3509.206,0.0007622876
3509.086,0.0007319842
3508.965,0.0006798459
3508.845,0.0006147731
3508.724,0.0005503073
3508.604,0.0005001812
3508.483,0.0004738432
3508.363,0.0004742413
3508.242,0.0004981577
3508.122,0.0005378001
3508.001,0.0005840154
3507.881,0.0006291076
3507.76,0.000668231
3507.639,0.0006990942
3507.519,0.0007206334
3507.398,0.0007332454
3507.278,0.0007370622
3507.157,0.000733179
3507.037,0.0007235872
3506.916,0.000711241
3506.796,0.0006999239
3506.675,0.0006925895
3506.555,0.0006901669
3506.434,0.0006920254
3506.314,0.0006959414
3506.193,0.0006997911
3506.073,0.0007023466
3505.952,0.000704371
3505.832,0.0007073248
3505.711,0.0007130331
3505.59,0.0007211644
3505.47,0.0007300592
3505.349,0.0007361329
3505.229,0.0007360002
3505.108,0.0007278355
3504.988,0.0007113737
3504.867,0.0006885075
3504.747,0.0006622577
3504.626,0.0006348149
3504.506,0.0006081702
3504.385,0.0005834846
3504.265,0.0005625163
3504.144,0.0005484163
3504.024,0.0005459281
3503.903,0.0005598621
3503.782,0.0005937701
3503.662,0.0006483204
3503.542,0.0007200027
3503.421,0.0008012239
3503.3,0.0008821946
3503.18,0.000953351
3503.059,0.001005854
3502.939,0.001033885
3502.818,0.001034682
3502.698,0.001008279
3502.577,0.0009580997
3502.457,0.0008905282
3502.336,0.0008157968
3502.216,0.0007466876
3502.095,0.0006960742
3501.975,0.0006753327
3501.854,0.000689835
3501.733,0.0007374606
3501.613,0.0008083941
3501.492,0.0008875069
3501.372,0.0009590627
3501.251,0.001009275
3501.131,0.001030663
3501.01,0.00102246
3500.89,0.0009895812
3500.769,0.00093967
3500.649,0.000881099
3500.528,0.0008217722
3500.408,0.0007679635
3500.287,0.0007253462
3500.167,0.0006992269
3500.046,0.000693917
3499.926,0.0007117056
3499.805,0.0007517326
3499.685,0.0008092572
3499.564,0.000876152
3499.443,0.0009425922
3499.323,0.001000142
3499.202,0.001042321
3499.082,0.001066734
3498.961,0.001073743
3498.841,0.001066369
3498.72,0.001048433
3498.6,0.00102349
3498.479,0.0009948616
3498.359,0.0009655713
3498.238,0.0009380429
3498.118,0.0009135379
3497.997,0.0008919227
3497.876,0.000870375
3497.756,0.0008445458
3497.635,0.0008086929
3497.515,0.0007595659
3497.395,0.000696041
3497.274,0.000622073
3497.153,0.0005446342
3497.033,0.0004731466
3496.912,0.0004153681
3496.792,0.0003768975
3496.671,0.0003583931
3496.551,0.0003577962
3496.43,0.0003695686
3496.31,0.000388173
3496.189,0.0004084365
3496.069,0.0004263793
3495.948,0.0004389164
3495.828,0.0004443227
3495.707,0.000442797
3495.586,0.0004360972
3495.466,0.0004285351
3495.345,0.0004261471
3495.225,0.0004355333
3495.104,0.0004611392
3494.984,0.0005038633
3494.863,0.0005593976
3494.743,0.0006207789
3494.622,0.0006783194
3494.502,0.0007250144
3494.381,0.0007574084
3494.261,0.0007770252
3494.14,0.0007887759
3494.02,0.0007986347
3493.899,0.0008108506
3493.779,0.0008263534
3493.658,0.0008425871
3493.538,0.0008554019
3493.417,0.000861411
3493.296,0.0008600498
3493.176,0.0008542731
3493.055,0.0008490277
3492.935,0.0008499572
3492.814,0.0008602822
3492.694,0.0008798705
3492.573,0.0009052037
3492.453,0.0009307046
3492.332,0.0009508606
3492.212,0.0009621842
3492.091,0.0009647412
3491.971,0.0009608227
3491.85,0.0009546461
3491.729,0.0009500636
3491.609,0.0009487021
3491.489,0.0009497315
3491.368,0.0009495987
3491.248,0.000943854
3491.127,0.0009288451
3491.006,0.0009027799
3490.886,0.0008672542
3490.765,0.000826619
3490.645,0.0007871825
3490.524,0.0007544212
3490.404,0.0007330794
3490.283,0.0007245165
3490.163,0.0007277027
3490.042,0.0007389873
3489.922,0.0007541224
3489.801,0.0007694572
3489.681,0.0007829337
3489.56,0.0007947509
3489.439,0.0008060704
3489.319,0.0008187845
3489.198,0.0008345532
3489.078,0.0008535427
3488.958,0.0008744919
3488.837,0.0008949773
3488.716,0.0009118113
3488.596,0.0009219385
3488.475,0.0009233995
3488.355,0.0009158622
3488.234,0.000900987
3488.114,0.0008821946
3487.993,0.0008635026
3487.873,0.00084843
3487.752,0.0008385701
3487.632,0.0008328601
3487.511,0.0008284116
3487.391,0.0008216063
3487.27,0.0008100871
3487.149,0.0007944521
3487.029,0.0007778219
3486.908,0.0007653082
3486.788,0.0007609932
3486.667,0.0007650426
3486.547,0.0007724114
3486.426,0.000774237
3486.306,0.0007608604
3486.185,0.0007257445
3486.065,0.0006701889
3485.944,0.0006031268
3485.824,0.000540056
3485.703,0.0004964991
3485.583,0.0004832305
3485.462,0.0005022047
3485.342,0.0005459281
3485.221,0.0006005719
3485.101,0.0006516056
3484.98,0.0006896359
3484.859,0.0007129004
3484.739,0.000726541
3484.618,0.000737726
3484.498,0.0007521973
3484.377,0.0007696564
3484.257,0.0007840623
3484.136,0.0007866514
3484.016,0.0007699219
3483.895,0.0007325152
3483.775,0.0006807419
3483.654,0.0006269176
3483.534,0.0005843472
3483.413,0.0005642083
3483.292,0.0005719718
3483.172,0.0006056485
3483.052,0.0006596693
3482.931,0.0007260764
3482.811,0.0007981036
3482.69,0.0008701094
3482.569,0.0009374453
3482.449,0.0009954594
3482.328,0.001038203
3482.208,0.001059726
3482.087,0.001055806
3481.967,0.001026379
3481.846,0.0009771278
3481.726,0.0009178875
3481.605,0.0008625398
3481.485,0.0008230669
3481.364,0.0008076306
3481.244,0.0008189173
3481.123,0.0008529783
3481.002,0.0009017839
3480.882,0.0009543473
3480.761,0.001000873
3480.641,0.001033055
3480.52,0.001045709
3480.4,0.001037074
3480.279,0.001008478
3480.159,0.000962948
3480.038,0.000904739
3479.918,0.0008380722
3479.797,0.0007663703
3479.677,0.0006914611
3479.556,0.0006153704
3479.436,0.0005397574
3479.315,0.000468337
3479.195,0.0004068446
3479.074,0.0003625714
3478.954,0.0003422769
3478.833,0.0003500696
3478.712,0.0003846909
3478.592,0.0004400109
3478.471,0.0005046594
3478.351,0.0005664643
3478.23,0.0006147068
3478.11,0.0006431106
3477.989,0.0006505769
3477.869,0.0006402901
3477.748,0.0006182572
3477.628,0.0005905185
3477.507,0.0005623836
3477.387,0.0005395252
3477.266,0.000526388
3477.146,0.0005283453
3477.025,0.0005499092
3476.905,0.0005933056
3476.784,0.0006566495
3476.663,0.0007329467
3476.543,0.0008121452
3476.422,0.000882427
3476.302,0.0009344899
3476.181,0.0009647412
3476.061,0.0009755006
3475.94,0.0009738734
3475.82,0.0009678295
3475.699,0.0009639109
3475.579,0.0009635457
3475.458,0.0009645087
3475.338,0.0009617524
3475.217,0.0009508273
3475.097,0.0009302397
3474.976,0.0009018835
3474.855,0.0008705743
3474.735,0.0008412924
3474.615,0.0008176891
3474.494,0.0008006596
3474.373,0.0007890746
3474.253,0.0007797471
3474.132,0.0007704862
3474.012,0.0007594995
3473.891,0.0007468867
3473.771,0.0007334445
3473.65,0.0007203678
3473.53,0.0007096479
3473.409,0.0007028776
3473.289,0.0007015833
3473.168,0.0007065283
3473.048,0.0007170158
3472.927,0.000730026
3472.806,0.0007405473
3472.686,0.0007437335
3472.565,0.0007354359
3472.445,0.0007156219
3472.324,0.0006883084
3472.204,0.0006616604
3472.083,0.0006452675
3471.963,0.0006456657
3471.842,0.000665012
3471.722,0.0006994925
3471.601,0.0007411115
3471.481,0.0007805438
3471.36,0.0008104854
3471.24,0.0008292084
3471.119,0.0008391677
3470.999,0.0008458406
3470.878,0.0008549371
3470.758,0.0008687482
3470.637,0.0008856144
3470.516,0.0009009206
3470.396,0.0009081921
3470.275,0.0009027136
3470.155,0.0008832238
3470.034,0.0008515175
3469.914,0.00081261
3469.793,0.0007722122
3469.673,0.0007356351
3469.552,0.0007068601
3469.432,0.0006885075
3469.311,0.0006811733
3469.191,0.0006851889
3469.07,0.0006988951
3468.949,0.0007196045
3468.829,0.0007439327
3468.708,0.0007677312
3468.588,0.0007870166
3468.468,0.000799033
3468.347,0.0008024189
3468.226,0.0007974397
3468.106,0.0007853237
3467.985,0.0007678972
3467.865,0.0007476501
3467.744,0.0007265079
3467.624,0.000707026
3467.503,0.0006914611
3467.383,0.0006816048
3467.262,0.000677722
3467.142,0.0006782198
3467.021,0.0006801114
3466.901,0.0006792486
3466.78,0.000672877
3466.659,0.0006605985
3466.539,0.0006452344
3466.418,0.0006321603
3466.298,0.0006269508
3466.177,0.0006331558
3466.057,0.0006505437
3465.936,0.000674503
3465.816,0.0006977335
3465.695,0.0007136637
3465.575,0.0007182106
3465.454,0.0007118715
3465.334,0.0006996584
3465.213,0.0006892044
3465.093,0.0006878106
3464.972,0.0007005545
3464.852,0.0007283665
3464.731,0.0007686274
3464.611,0.0008162616
3464.49,0.0008639342
3464.369,0.0009040085
3464.249,0.000929476
3464.128,0.0009346228
3464.008,0.000916327
3463.887,0.0008746911
3463.767,0.000814801
3463.646,0.0007455259
3463.526,0.0006782198
3463.405,0.0006245284
3463.285,0.0005927415
3463.164,0.0005860726
3463.044,0.0006024632
3462.923,0.0006360759
3462.802,0.0006802774
3462.682,0.0007301919
3462.562,0.0007834648
3462.441,0.0008406616
3462.321,0.0009020163
3462.2,0.0009653057
3462.079,0.001025349
3461.959,0.001073809
3461.838,0.001102675
3461.718,0.001107026
3461.597,0.001086896
3461.477,0.001047835
3461.356,0.0009977841
3461.236,0.0009442525
3461.115,0.0008915575
3460.995,0.0008386697
3460.874,0.0007816724
3460.754,0.0007161528
3460.633,0.000640456
3460.512,0.0005571084
3460.392,0.0004730471
3460.271,0.0003971273
3460.151,0.0003374688
3460.031,0.0002984414
3459.91,0.0002805703
3459.789,0.0002813991
3459.669,0.0002971151
3459.548,0.0003242382
3459.428,0.0003603496
3459.307,0.0004036939
3459.187,0.0004514871
3459.066,0.0004984562
3458.946,0.0005379991
3458.825,0.0005622508
3458.705,0.0005657345
3458.584,0.0005469897
3458.464,0.0005101661
3458.343,0.0004644893
3458.222,0.0004214043
3458.102,0.0003926501
3457.981,0.0003856526
3457.861,0.0004023673
3457.74,0.0004390822
3457.62,0.0004878745
3457.499,0.0005389612
3457.379,0.0005832192
3457.258,0.0006152045
3457.138,0.0006333217
3457.017,0.0006401905
3456.897,0.0006408542
3456.776,0.0006412192
3456.656,0.0006468935
3456.535,0.0006606317
3456.415,0.000682899
3456.294,0.0007117056
3456.174,0.0007433685
3456.053,0.0007725442
3455.932,0.0007944521
3455.812,0.0008047758
3455.691,0.0008011575
3455.571,0.0007832656
3455.45,0.0007536245
3455.33,0.0007171154
3455.209,0.0006807419
3455.089,0.0006515724
3454.968,0.0006356113
3454.848,0.0006362086
3454.727,0.0006524352
3454.607,0.0006800782
3454.486,0.0007128008
3454.365,0.0007442315
3454.245,0.0007698223
3454.125,0.0007890414
3454.004,0.0008043111
3453.884,0.0008198468
3453.763,0.0008393005
3453.642,0.0008640006
3453.522,0.0008913251
3453.401,0.0009165926
3453.281,0.0009334274
3453.16,0.0009357849
3453.04,0.0009206103
3452.919,0.0008877392
3452.799,0.0008397652
3452.678,0.0007810749
3452.558,0.0007179782
3452.437,0.0006571141
3452.317,0.0006057149
3452.196,0.0005708438
3452.075,0.000558336
3451.955,0.0005711424
3451.834,0.0006080375
3451.714,0.0006620586
3451.593,0.0007236868
3451.473,0.0007802782
3451.352,0.000822071
3451.232,0.0008429191
3451.111,0.0008428859
3450.991,0.0008264862
3450.87,0.0007998961
3450.75,0.000768395
3450.629,0.0007339756
3450.509,0.0006953772
3450.388,0.0006503114
3450.268,0.0005975194
3450.147,0.0005401224
3450.027,0.000485453
3449.906,0.0004429629
3449.785,0.0004219681
3449.665,0.0004282698
3449.544,0.0004617031
3449.424,0.0005169666
3449.303,0.0005849113
3449.183,0.0006564505
3449.062,0.000723023
3448.942,0.0007782866
3448.821,0.0008181538
3448.701,0.0008391677
3448.58,0.0008383709
3448.46,0.0008144358
3448.339,0.0007690589
3448.219,0.0007074575
3448.098,0.000638996
3447.978,0.0005754555
3447.857,0.0005281795
3447.736,0.0005043609
3447.616,0.000505522
3447.495,0.0005266866
3447.375,0.0005595967
3447.254,0.0005949645
3447.134,0.0006265194
3447.013,0.0006533643
3446.893,0.0006784189
3446.772,0.0007063291
3446.652,0.0007410783
3446.531,0.0007820707
3446.411,0.0008252579
3446.29,0.0008630046
3446.17,0.0008878057
3446.049,0.0008944129
3445.928,0.0008820618
3445.808,0.0008550367
3445.688,0.0008202119
3445.567,0.0007862531
3445.446,0.0007602297
3445.326,0.0007458578
3445.205,0.0007437335
3445.085,0.000751102
3444.964,0.0007647439
3444.844,0.0007813072
3444.723,0.0007994313
3444.603,0.0008196808
3444.482,0.0008439815
3444.362,0.0008744255
3444.241,0.0009114128
3444.121,0.0009526537
3444,0.0009927694
3443.88,0.001024918
3443.759,0.001041923
3443.638,0.001038635
3443.518,0.00101336
3443.397,0.0009683276
3443.277,0.0009088229
3443.156,0.0008411596
3443.036,0.000772179
3442.915,0.0007068601
3442.795,0.00064842
3442.674,0.0005992447
3442.554,0.0005610565
3442.433,0.0005349139
3442.313,0.0005214782
3442.192,0.0005197532
3442.072,0.0005266534
3441.951,0.0005375347
3441.831,0.0005473215
3441.71,0.000552132
3441.589,0.0005515016
3441.469,0.0005479518
3441.348,0.0005475537
3441.228,0.0005565776
3441.107,0.000578541
3440.987,0.0006131141
3440.866,0.0006544262
3440.746,0.0006943484
3440.625,0.0007236868
3440.505,0.0007363321
3440.384,0.0007310217
3440.264,0.0007125353
3440.143,0.0006895695
3440.023,0.0006716822
3439.902,0.0006675009
3439.781,0.0006814388
3439.661,0.0007125685
3439.541,0.0007555165
3439.42,0.0008014563
3439.299,0.0008403628
3439.179,0.0008628718
3439.058,0.0008629714
3438.938,0.0008391013
3438.817,0.0007952156
3438.697,0.0007389541
3438.576,0.0006813061
3438.456,0.0006331558
3438.335,0.00060243
3438.215,0.0005924097
3438.094,0.0006014678
3437.974,0.0006241967
3437.853,0.0006537294
3437.732,0.0006845584
3437.612,0.0007137301
3437.491,0.0007418417
3437.371,0.0007703866
3437.25,0.0008001949
3437.13,0.0008298723
3437.009,0.0008552358
3436.889,0.0008708399
3436.768,0.0008721679
3436.648,0.0008576594
3436.527,0.0008301379
3436.407,0.0007961119
3436.286,0.0007637813
3436.166,0.000739817
3436.045,0.0007276031
3435.925,0.0007269061
3435.804,0.0007335773
3435.684,0.0007420408
3435.563,0.0007469199
3435.442,0.0007447293
3435.322,0.0007340751
3435.201,0.0007157546
3435.081,0.0006915607
3434.96,0.0006644479
3434.84,0.0006374363
3434.719,0.0006137777
3434.599,0.0005960595
3434.478,0.0005867361
3434.358,0.0005866366
3434.237,0.0005953959
3434.117,0.0006111896
3433.996,0.0006319944
3433.875,0.0006553886
3433.755,0.0006807419
3433.635,0.0007083204
3433.514,0.0007390869
3433.394,0.0007739383
3433.273,0.0008121452
3433.152,0.0008513848
3433.032,0.0008877725
3432.911,0.0009165926
3432.791,0.000933527
3432.67,0.0009358514
3432.55,0.0009228682
3432.429,0.0008953757
3432.309,0.0008553023
3432.188,0.0008060372
3432.068,0.0007515335
3431.947,0.0006960742
3431.827,0.0006451016
3431.706,0.0006037572
3431.585,0.0005762849
3431.465,0.0005655354
3431.344,0.000571441
3431.224,0.0005911157
3431.104,0.0006188544
3430.983,0.0006481213
3430.862,0.0006724455
3430.742,0.0006864832
3430.621,0.0006879434
3430.501,0.0006769256
3430.38,0.0006560854
3430.26,0.0006298707
3430.139,0.000604089
3430.019,0.0005853095
3429.898,0.0005786074
3429.778,0.0005877315
3429.657,0.0006135787
3429.537,0.0006533975
3429.416,0.0007016496
3429.295,0.0007507701
3429.175,0.0007942197
3429.054,0.0008268845
3428.934,0.0008473345
3428.813,0.0008572942
3428.693,0.0008611122
3428.572,0.0008633366
3428.452,0.0008666566
3428.331,0.0008716367
3428.211,0.0008756872
3428.09,0.0008749567
3427.97,0.0008655278
3427.849,0.000844745
3427.729,0.0008127428
3427.608,0.000772179
3427.488,0.0007277359
3427.367,0.000684492
3427.247,0.0006478226
3427.126,0.0006210776
3427.005,0.000606478
3426.885,0.0006038899
3426.764,0.0006111565
3426.644,0.0006250262
3426.523,0.0006406883
3426.403,0.0006540944
3426.282,0.0006618595
3426.162,0.0006624237
3426.041,0.0006562513
3425.921,0.0006461303
3425.8,0.0006356445
3425.68,0.000629008
3425.559,0.0006303353
3425.438,0.0006421815
3425.318,0.0006657089
3425.198,0.0006999239
3425.077,0.000742074
3424.957,0.0007881452
3424.836,0.0008328601
3424.715,0.0008711719
3424.595,0.0008994596
3424.474,0.0009162273
3424.354,0.0009223702
3424.233,0.0009206103
3424.113,0.0009144344
3423.992,0.0009055358
3423.872,0.0008939148
3423.751,0.0008767164
3423.631,0.0008503224
3423.51,0.0008123444
3423.39,0.0007634494
3423.269,0.0007086523
3423.148,0.0006560854
3423.028,0.000614939
3422.907,0.0005915471
3422.787,0.0005868357
3422.667,0.0005953295
3422.546,0.0006074734
3422.425,0.0006118864
3422.305,0.0005998088
3422.184,0.0005682559
3422.064,0.0005205162
3421.943,0.000466181
